exec_ts,product_delivery,side,qty_mw,price
2025-01-01 20:15:00+00:00,2025-01-02 05:00:00+00:00,BUY,10.0,41.28
2025-01-01 20:30:00+00:00,2025-01-02 06:00:00+00:00,SELL,10.0,52.57
2025-01-01 21:15:00+00:00,2025-01-02 06:00:00+00:00,BUY,10.0,51.6
2025-01-01 21:30:00+00:00,2025-01-02 07:00:00+00:00,SELL,10.0,70.16
2025-01-01 22:15:00+00:00,2025-01-02 07:00:00+00:00,BUY,10.0,52.62
2025-01-01 23:30:00+00:00,2025-01-02 09:00:00+00:00,SELL,10.0,53.66
2025-01-02 00:00:00+00:00,2025-01-02 09:00:00+00:00,BUY,10.0,53.15
2025-01-02 01:30:00+00:00,2025-01-02 11:00:00+00:00,SELL,10.0,55.57
2025-01-02 02:15:00+00:00,2025-01-02 11:00:00+00:00,BUY,10.0,50.13
2025-01-02 02:30:00+00:00,2025-01-02 12:00:00+00:00,SELL,10.0,57.28
2025-01-02 03:15:00+00:00,2025-01-02 12:00:00+00:00,BUY,10.0,42.67
2025-01-02 03:30:00+00:00,2025-01-02 13:00:00+00:00,SELL,10.0,44.23
2025-01-02 04:15:00+00:00,2025-01-02 13:00:00+00:00,BUY,10.0,38.91
2025-01-02 04:30:00+00:00,2025-01-02 14:00:00+00:00,SELL,10.0,44.52
2025-01-02 05:00:00+00:00,2025-01-02 14:00:00+00:00,BUY,10.0,41.64
2025-01-02 05:30:00+00:00,2025-01-02 15:00:00+00:00,SELL,10.0,38.74
2025-01-02 06:15:00+00:00,2025-01-02 15:00:00+00:00,BUY,10.0,37.64
2025-01-02 06:30:00+00:00,2025-01-02 16:00:00+00:00,SELL,10.0,47.77
2025-01-02 07:00:00+00:00,2025-01-02 16:00:00+00:00,BUY,10.0,44.79
2025-01-02 08:30:00+00:00,2025-01-02 18:00:00+00:00,SELL,10.0,76.03
2025-01-02 09:15:00+00:00,2025-01-02 18:00:00+00:00,BUY,10.0,47.26
2025-01-02 09:30:00+00:00,2025-01-02 19:00:00+00:00,SELL,10.0,55.06
2025-01-02 10:00:00+00:00,2025-01-02 19:00:00+00:00,BUY,10.0,53.54
2025-01-02 10:30:00+00:00,2025-01-02 20:00:00+00:00,SELL,10.0,50.53
2025-01-02 11:00:00+00:00,2025-01-02 20:00:00+00:00,BUY,10.0,52.12
2025-01-02 12:30:00+00:00,2025-01-02 22:00:00+00:00,SELL,10.0,42.98
2025-01-02 13:15:00+00:00,2025-01-02 22:00:00+00:00,BUY,10.0,36.95
2025-01-02 13:30:00+00:00,2025-01-02 23:00:00+00:00,SELL,10.0,41.11
2025-01-02 14:00:00+00:00,2025-01-02 23:00:00+00:00,BUY,10.0,40.93
2025-01-03 02:30:00+00:00,2025-01-03 11:00:00+00:00,SELL,10.0,86.24
2025-01-03 03:00:00+00:00,2025-01-03 11:00:00+00:00,BUY,10.0,74.31
2025-01-04 01:30:00+00:00,2025-01-04 11:00:00+00:00,BUY,10.0,22.47
2025-01-04 02:00:00+00:00,2025-01-04 11:00:00+00:00,SELL,10.0,24.8
2025-01-04 03:30:00+00:00,2025-01-04 13:00:00+00:00,BUY,10.0,9.84
2025-01-04 04:00:00+00:00,2025-01-04 13:00:00+00:00,SELL,10.0,19.43
2025-01-06 06:30:00+00:00,2025-01-06 14:00:00+00:00,BUY,10.0,26.34
2025-01-06 07:00:00+00:00,2025-01-06 14:00:00+00:00,SELL,10.0,29.45
2025-01-07 17:30:00+00:00,2025-01-08 01:00:00+00:00,BUY,10.0,33.42
2025-01-07 17:30:00+00:00,2025-01-08 03:00:00+00:00,BUY,10.0,57.4
2025-01-07 18:00:00+00:00,2025-01-08 01:00:00+00:00,SELL,10.0,32.86
2025-01-07 18:00:00+00:00,2025-01-08 03:00:00+00:00,SELL,10.0,57.79
2025-01-07 19:30:00+00:00,2025-01-08 05:00:00+00:00,BUY,10.0,33.56
2025-01-07 20:15:00+00:00,2025-01-08 05:00:00+00:00,SELL,10.0,32.23
2025-01-08 01:30:00+00:00,2025-01-08 09:00:00+00:00,BUY,10.0,51.02
2025-01-08 02:00:00+00:00,2025-01-08 09:00:00+00:00,SELL,10.0,51.25
2025-01-08 03:30:00+00:00,2025-01-08 13:00:00+00:00,BUY,10.0,34.98
2025-01-08 04:00:00+00:00,2025-01-08 13:00:00+00:00,SELL,10.0,35.16
2025-01-08 12:30:00+00:00,2025-01-08 20:00:00+00:00,BUY,10.0,34.0
2025-01-08 13:00:00+00:00,2025-01-08 20:00:00+00:00,SELL,10.0,35.83
2025-01-10 06:30:00+00:00,2025-01-10 16:00:00+00:00,SELL,10.0,202.0
2025-01-10 07:00:00+00:00,2025-01-10 16:00:00+00:00,BUY,10.0,173.25
2025-01-10 15:30:00+00:00,2025-01-11 01:00:00+00:00,SELL,10.0,40.57
2025-01-10 16:15:00+00:00,2025-01-11 01:00:00+00:00,BUY,10.0,38.81
2025-01-10 18:30:00+00:00,2025-01-11 04:00:00+00:00,SELL,10.0,51.81
2025-01-10 19:00:00+00:00,2025-01-11 04:00:00+00:00,BUY,10.0,49.04
2025-01-11 00:30:00+00:00,2025-01-11 10:00:00+00:00,SELL,10.0,66.88
2025-01-11 01:15:00+00:00,2025-01-11 10:00:00+00:00,BUY,10.0,57.84
2025-01-11 03:30:00+00:00,2025-01-11 13:00:00+00:00,SELL,10.0,77.34
2025-01-11 04:15:00+00:00,2025-01-11 13:00:00+00:00,BUY,10.0,69.9
2025-01-11 08:30:00+00:00,2025-01-11 18:00:00+00:00,SELL,10.0,57.62
2025-01-11 09:00:00+00:00,2025-01-11 18:00:00+00:00,BUY,10.0,58.28
2025-01-11 12:30:00+00:00,2025-01-11 22:00:00+00:00,SELL,10.0,39.75
2025-01-11 13:00:00+00:00,2025-01-11 22:00:00+00:00,BUY,10.0,38.59
2025-01-13 15:30:00+00:00,2025-01-14 01:00:00+00:00,BUY,10.0,26.85
2025-01-13 16:00:00+00:00,2025-01-14 01:00:00+00:00,SELL,10.0,31.75
2025-01-15 21:30:00+00:00,2025-01-16 06:00:00+00:00,BUY,10.0,63.44
2025-01-15 22:00:00+00:00,2025-01-16 06:00:00+00:00,SELL,10.0,59.87
2025-01-16 06:30:00+00:00,2025-01-16 15:00:00+00:00,BUY,10.0,44.82
2025-01-16 07:00:00+00:00,2025-01-16 15:00:00+00:00,SELL,10.0,48.21
2025-01-16 14:30:00+00:00,2025-01-16 23:00:00+00:00,BUY,10.0,37.53
2025-01-16 15:15:00+00:00,2025-01-16 23:00:00+00:00,SELL,10.0,37.93
2025-01-17 04:30:00+00:00,2025-01-17 14:00:00+00:00,SELL,10.0,39.97
2025-01-17 05:00:00+00:00,2025-01-17 14:00:00+00:00,BUY,10.0,40.65
2025-01-19 20:30:00+00:00,2025-01-20 05:00:00+00:00,SELL,10.0,41.69
2025-01-19 21:00:00+00:00,2025-01-20 05:00:00+00:00,BUY,10.0,39.15
2025-01-19 22:30:00+00:00,2025-01-20 06:00:00+00:00,BUY,10.0,42.58
2025-01-19 23:00:00+00:00,2025-01-20 06:00:00+00:00,SELL,10.0,42.06
2025-01-21 02:30:00+00:00,2025-01-21 12:00:00+00:00,BUY,10.0,41.74
2025-01-21 03:15:00+00:00,2025-01-21 12:00:00+00:00,SELL,10.0,42.39
2025-01-21 04:30:00+00:00,2025-01-21 14:00:00+00:00,BUY,10.0,40.7
2025-01-21 05:15:00+00:00,2025-01-21 14:00:00+00:00,SELL,10.0,41.26
2025-01-21 08:30:00+00:00,2025-01-21 18:00:00+00:00,BUY,10.0,52.85
2025-01-21 09:00:00+00:00,2025-01-21 18:00:00+00:00,SELL,10.0,51.38
2025-01-21 12:30:00+00:00,2025-01-21 22:00:00+00:00,BUY,10.0,37.81
2025-01-21 13:00:00+00:00,2025-01-21 22:00:00+00:00,SELL,10.0,37.5
2025-01-21 21:30:00+00:00,2025-01-22 06:00:00+00:00,BUY,10.0,66.75
2025-01-21 22:00:00+00:00,2025-01-22 06:00:00+00:00,SELL,10.0,66.34
2025-01-24 08:30:00+00:00,2025-01-24 18:00:00+00:00,BUY,10.0,54.32
2025-01-24 09:00:00+00:00,2025-01-24 18:00:00+00:00,SELL,10.0,54.66
2025-01-24 12:30:00+00:00,2025-01-24 22:00:00+00:00,BUY,10.0,37.54
2025-01-24 13:00:00+00:00,2025-01-24 22:00:00+00:00,SELL,10.0,36.14
2025-01-25 18:30:00+00:00,2025-01-26 03:00:00+00:00,SELL,10.0,36.07
2025-01-25 19:00:00+00:00,2025-01-26 03:00:00+00:00,BUY,10.0,36.13
2025-01-25 20:30:00+00:00,2025-01-26 05:00:00+00:00,SELL,10.0,38.66
2025-01-25 21:00:00+00:00,2025-01-26 05:00:00+00:00,BUY,10.0,35.54
2025-01-25 23:30:00+00:00,2025-01-26 08:00:00+00:00,SELL,10.0,44.06
2025-01-26 00:00:00+00:00,2025-01-26 08:00:00+00:00,BUY,10.0,40.01
2025-01-26 02:30:00+00:00,2025-01-26 11:00:00+00:00,SELL,10.0,38.35
2025-01-26 03:15:00+00:00,2025-01-26 11:00:00+00:00,BUY,10.0,36.79
2025-01-26 10:30:00+00:00,2025-01-26 19:00:00+00:00,SELL,10.0,36.95
2025-01-26 11:00:00+00:00,2025-01-26 19:00:00+00:00,BUY,10.0,35.8
2025-01-26 11:30:00+00:00,2025-01-26 20:00:00+00:00,SELL,10.0,45.96
2025-01-26 12:00:00+00:00,2025-01-26 20:00:00+00:00,BUY,10.0,43.46
2025-01-27 19:30:00+00:00,2025-01-28 04:00:00+00:00,BUY,10.0,25.23
2025-01-27 20:00:00+00:00,2025-01-28 04:00:00+00:00,SELL,10.0,24.02
2025-01-28 23:30:00+00:00,2025-01-29 08:00:00+00:00,BUY,10.0,11.63
2025-01-29 00:00:00+00:00,2025-01-29 08:00:00+00:00,SELL,10.0,17.74
2025-01-29 10:30:00+00:00,2025-01-29 19:00:00+00:00,BUY,10.0,-25.6
2025-01-29 11:00:00+00:00,2025-01-29 19:00:00+00:00,SELL,10.0,-11.65
2025-01-31 11:30:00+00:00,2025-01-31 20:00:00+00:00,SELL,10.0,21.92
2025-01-31 12:00:00+00:00,2025-01-31 20:00:00+00:00,BUY,10.0,21.63
2025-02-03 15:30:00+00:00,2025-02-04 00:00:00+00:00,SELL,10.0,-2.69
2025-02-03 16:00:00+00:00,2025-02-04 00:00:00+00:00,BUY,10.0,-11.93
2025-02-03 16:30:00+00:00,2025-02-04 01:00:00+00:00,SELL,10.0,6.85
2025-02-03 17:15:00+00:00,2025-02-04 01:00:00+00:00,BUY,10.0,1.66
2025-02-03 17:30:00+00:00,2025-02-04 02:00:00+00:00,SELL,10.0,12.77
2025-02-03 18:00:00+00:00,2025-02-04 02:00:00+00:00,BUY,10.0,13.86
2025-02-04 00:30:00+00:00,2025-02-04 09:00:00+00:00,SELL,10.0,35.32
2025-02-04 01:00:00+00:00,2025-02-04 09:00:00+00:00,BUY,10.0,32.34
2025-02-04 01:30:00+00:00,2025-02-04 10:00:00+00:00,SELL,10.0,31.28
2025-02-04 02:00:00+00:00,2025-02-04 10:00:00+00:00,BUY,10.0,29.61
2025-02-04 06:30:00+00:00,2025-02-04 15:00:00+00:00,SELL,10.0,14.58
2025-02-04 07:00:00+00:00,2025-02-04 15:00:00+00:00,BUY,10.0,11.83
2025-02-04 09:30:00+00:00,2025-02-04 18:00:00+00:00,SELL,10.0,25.32
2025-02-04 10:00:00+00:00,2025-02-04 18:00:00+00:00,BUY,10.0,25.78
2025-02-04 10:30:00+00:00,2025-02-04 19:00:00+00:00,SELL,10.0,24.27
2025-02-04 11:00:00+00:00,2025-02-04 19:00:00+00:00,BUY,10.0,21.98
2025-02-04 12:30:00+00:00,2025-02-04 21:00:00+00:00,SELL,10.0,20.19
2025-02-04 13:15:00+00:00,2025-02-04 21:00:00+00:00,BUY,10.0,14.95
2025-02-05 11:30:00+00:00,2025-02-05 21:00:00+00:00,BUY,10.0,4.17
2025-02-05 12:00:00+00:00,2025-02-05 21:00:00+00:00,SELL,10.0,5.2
2025-02-07 05:30:00+00:00,2025-02-07 14:00:00+00:00,BUY,10.0,35.31
2025-02-07 06:00:00+00:00,2025-02-07 14:00:00+00:00,SELL,10.0,36.19
2025-02-11 17:30:00+00:00,2025-02-12 03:00:00+00:00,SELL,10.0,21.2
2025-02-11 18:15:00+00:00,2025-02-12 03:00:00+00:00,BUY,10.0,17.55
2025-02-12 04:30:00+00:00,2025-02-12 14:00:00+00:00,SELL,10.0,16.61
2025-02-12 05:15:00+00:00,2025-02-12 14:00:00+00:00,BUY,10.0,17.03
2025-02-12 06:30:00+00:00,2025-02-12 16:00:00+00:00,SELL,10.0,26.75
2025-02-12 07:00:00+00:00,2025-02-12 16:00:00+00:00,BUY,10.0,26.91
2025-02-12 09:30:00+00:00,2025-02-12 19:00:00+00:00,SELL,10.0,27.79
2025-02-12 10:00:00+00:00,2025-02-12 19:00:00+00:00,BUY,10.0,25.44
2025-02-12 15:30:00+00:00,2025-02-13 01:00:00+00:00,SELL,10.0,28.57
2025-02-12 16:00:00+00:00,2025-02-13 01:00:00+00:00,BUY,10.0,28.33
2025-02-13 23:30:00+00:00,2025-02-14 08:00:00+00:00,SELL,10.0,35.44
2025-02-14 00:00:00+00:00,2025-02-14 08:00:00+00:00,BUY,10.0,28.43
2025-02-16 17:30:00+00:00,2025-02-17 02:00:00+00:00,SELL,10.0,-10.13
2025-02-16 18:00:00+00:00,2025-02-17 02:00:00+00:00,BUY,10.0,-14.67
2025-02-18 18:30:00+00:00,2025-02-19 03:00:00+00:00,BUY,10.0,23.15
2025-02-18 19:00:00+00:00,2025-02-19 03:00:00+00:00,SELL,10.0,22.66
2025-02-19 09:30:00+00:00,2025-02-19 19:00:00+00:00,BUY,10.0,31.55
2025-02-19 10:00:00+00:00,2025-02-19 19:00:00+00:00,SELL,10.0,31.15
2025-02-19 19:30:00+00:00,2025-02-20 05:00:00+00:00,SELL,10.0,34.93
2025-02-19 20:15:00+00:00,2025-02-20 05:00:00+00:00,BUY,10.0,30.69
2025-02-20 15:30:00+00:00,2025-02-21 00:00:00+00:00,BUY,10.0,30.57
2025-02-20 16:15:00+00:00,2025-02-21 00:00:00+00:00,SELL,10.0,39.15
2025-02-20 16:30:00+00:00,2025-02-21 01:00:00+00:00,BUY,10.0,14.89
2025-02-20 17:00:00+00:00,2025-02-21 01:00:00+00:00,SELL,10.0,19.69
2025-02-20 17:30:00+00:00,2025-02-21 01:00:00+00:00,SELL,10.0,4.64
2025-02-20 17:30:00+00:00,2025-02-21 02:00:00+00:00,BUY,10.0,22.38
2025-02-20 18:00:00+00:00,2025-02-21 01:00:00+00:00,BUY,10.0,-0.53
2025-02-20 18:15:00+00:00,2025-02-21 02:00:00+00:00,SELL,10.0,27.85
2025-02-20 18:30:00+00:00,2025-02-21 03:00:00+00:00,BUY,10.0,23.34
2025-02-20 19:15:00+00:00,2025-02-21 03:00:00+00:00,SELL,10.0,25.41
2025-02-20 19:30:00+00:00,2025-02-21 03:00:00+00:00,SELL,10.0,15.56
2025-02-20 20:00:00+00:00,2025-02-21 03:00:00+00:00,BUY,10.0,15.73
2025-02-20 20:30:00+00:00,2025-02-21 04:00:00+00:00,SELL,10.0,31.24
2025-02-20 20:30:00+00:00,2025-02-21 05:00:00+00:00,BUY,10.0,31.12
2025-02-20 21:00:00+00:00,2025-02-21 04:00:00+00:00,BUY,10.0,27.08
2025-02-20 21:00:00+00:00,2025-02-21 05:00:00+00:00,SELL,10.0,31.65
2025-02-20 21:30:00+00:00,2025-02-21 05:00:00+00:00,SELL,10.0,29.94
2025-02-20 21:30:00+00:00,2025-02-21 06:00:00+00:00,BUY,10.0,37.35
2025-02-20 22:00:00+00:00,2025-02-21 05:00:00+00:00,BUY,10.0,26.96
2025-02-20 22:15:00+00:00,2025-02-21 06:00:00+00:00,SELL,10.0,39.73
2025-02-20 22:30:00+00:00,2025-02-21 06:00:00+00:00,SELL,10.0,39.58
2025-02-20 23:00:00+00:00,2025-02-21 06:00:00+00:00,BUY,10.0,34.88
2025-02-21 01:30:00+00:00,2025-02-21 10:00:00+00:00,BUY,10.0,34.18
2025-02-21 02:15:00+00:00,2025-02-21 10:00:00+00:00,SELL,10.0,38.45
2025-02-21 03:30:00+00:00,2025-02-21 11:00:00+00:00,SELL,10.0,36.18
2025-02-21 03:30:00+00:00,2025-02-21 12:00:00+00:00,BUY,10.0,35.68
2025-02-21 04:00:00+00:00,2025-02-21 11:00:00+00:00,BUY,10.0,33.84
2025-02-21 04:15:00+00:00,2025-02-21 12:00:00+00:00,SELL,10.0,37.26
2025-02-21 04:30:00+00:00,2025-02-21 13:00:00+00:00,BUY,10.0,32.61
2025-02-21 05:00:00+00:00,2025-02-21 13:00:00+00:00,SELL,10.0,34.21
2025-02-21 06:30:00+00:00,2025-02-21 15:00:00+00:00,BUY,10.0,29.73
2025-02-21 07:00:00+00:00,2025-02-21 15:00:00+00:00,SELL,10.0,30.04
2025-02-21 08:30:00+00:00,2025-02-21 16:00:00+00:00,SELL,10.0,34.52
2025-02-21 09:00:00+00:00,2025-02-21 16:00:00+00:00,BUY,10.0,30.83
2025-02-21 09:30:00+00:00,2025-02-21 18:00:00+00:00,BUY,10.0,38.11
2025-02-21 10:15:00+00:00,2025-02-21 18:00:00+00:00,SELL,10.0,39.0
2025-02-21 10:30:00+00:00,2025-02-21 19:00:00+00:00,BUY,10.0,35.74
2025-02-21 11:00:00+00:00,2025-02-21 19:00:00+00:00,SELL,10.0,40.05
2025-02-21 11:30:00+00:00,2025-02-21 19:00:00+00:00,SELL,10.0,38.7
2025-02-21 12:00:00+00:00,2025-02-21 19:00:00+00:00,BUY,10.0,37.27
2025-02-21 12:30:00+00:00,2025-02-21 20:00:00+00:00,SELL,10.0,29.95
2025-02-21 13:00:00+00:00,2025-02-21 20:00:00+00:00,BUY,10.0,29.11
2025-02-21 13:30:00+00:00,2025-02-21 21:00:00+00:00,SELL,10.0,26.89
2025-02-21 13:30:00+00:00,2025-02-21 22:00:00+00:00,BUY,10.0,29.96
2025-02-21 14:15:00+00:00,2025-02-21 21:00:00+00:00,BUY,10.0,24.25
2025-02-21 14:15:00+00:00,2025-02-21 22:00:00+00:00,SELL,10.0,32.89
2025-02-21 14:30:00+00:00,2025-02-21 23:00:00+00:00,BUY,10.0,32.52
2025-02-21 15:15:00+00:00,2025-02-21 23:00:00+00:00,SELL,10.0,32.08
2025-02-21 21:30:00+00:00,2025-02-22 07:00:00+00:00,BUY,10.0,42.72
2025-02-21 22:15:00+00:00,2025-02-22 07:00:00+00:00,SELL,10.0,4.2
2025-02-21 23:30:00+00:00,2025-02-22 09:00:00+00:00,BUY,10.0,50.19
2025-02-22 00:00:00+00:00,2025-02-22 09:00:00+00:00,SELL,10.0,51.9
2025-02-22 15:30:00+00:00,2025-02-23 01:00:00+00:00,BUY,10.0,24.53
2025-02-22 16:00:00+00:00,2025-02-23 01:00:00+00:00,SELL,10.0,23.83
2025-02-22 17:30:00+00:00,2025-02-23 03:00:00+00:00,BUY,10.0,27.21
2025-02-22 18:15:00+00:00,2025-02-23 03:00:00+00:00,SELL,10.0,26.65
2025-02-22 19:30:00+00:00,2025-02-23 05:00:00+00:00,BUY,10.0,32.66
2025-02-22 20:15:00+00:00,2025-02-23 05:00:00+00:00,SELL,10.0,32.82
2025-02-22 20:30:00+00:00,2025-02-23 06:00:00+00:00,BUY,10.0,21.97
2025-02-22 21:15:00+00:00,2025-02-23 06:00:00+00:00,SELL,10.0,25.59
2025-02-22 22:30:00+00:00,2025-02-23 08:00:00+00:00,BUY,10.0,35.07
2025-02-22 23:15:00+00:00,2025-02-23 08:00:00+00:00,SELL,10.0,36.93
2025-02-23 02:30:00+00:00,2025-02-23 12:00:00+00:00,BUY,10.0,20.21
2025-02-23 03:00:00+00:00,2025-02-23 12:00:00+00:00,SELL,10.0,20.5
2025-02-23 03:30:00+00:00,2025-02-23 13:00:00+00:00,BUY,10.0,23.51
2025-02-23 04:00:00+00:00,2025-02-23 13:00:00+00:00,SELL,10.0,23.14
2025-02-23 11:30:00+00:00,2025-02-23 21:00:00+00:00,BUY,10.0,22.03
2025-02-23 12:15:00+00:00,2025-02-23 21:00:00+00:00,SELL,10.0,23.97
2025-02-23 13:30:00+00:00,2025-02-23 23:00:00+00:00,BUY,10.0,14.65
2025-02-23 14:15:00+00:00,2025-02-23 23:00:00+00:00,SELL,10.0,23.31
2025-02-23 21:30:00+00:00,2025-02-24 06:00:00+00:00,SELL,10.0,28.46
2025-02-23 22:00:00+00:00,2025-02-24 06:00:00+00:00,BUY,10.0,23.31
2025-02-23 22:30:00+00:00,2025-02-24 08:00:00+00:00,SELL,10.0,34.05
2025-02-23 23:00:00+00:00,2025-02-24 08:00:00+00:00,BUY,10.0,32.34
2025-02-24 00:30:00+00:00,2025-02-24 09:00:00+00:00,SELL,10.0,26.99
2025-02-24 01:00:00+00:00,2025-02-24 09:00:00+00:00,BUY,10.0,23.24
2025-02-26 18:30:00+00:00,2025-02-27 04:00:00+00:00,BUY,10.0,29.02
2025-02-26 19:00:00+00:00,2025-02-27 04:00:00+00:00,SELL,10.0,33.03
2025-02-27 00:30:00+00:00,2025-02-27 10:00:00+00:00,BUY,10.0,30.64
2025-02-27 01:00:00+00:00,2025-02-27 10:00:00+00:00,SELL,10.0,34.98
2025-02-27 01:30:00+00:00,2025-02-27 11:00:00+00:00,BUY,10.0,30.63
2025-02-27 02:00:00+00:00,2025-02-27 11:00:00+00:00,SELL,10.0,32.81
2025-02-27 08:30:00+00:00,2025-02-27 18:00:00+00:00,BUY,10.0,33.0
2025-02-27 09:15:00+00:00,2025-02-27 18:00:00+00:00,SELL,10.0,34.82
2025-02-27 09:30:00+00:00,2025-02-27 19:00:00+00:00,BUY,10.0,37.31
2025-02-27 10:00:00+00:00,2025-02-27 19:00:00+00:00,SELL,10.0,38.84
2025-02-27 10:30:00+00:00,2025-02-27 20:00:00+00:00,BUY,10.0,36.4
2025-02-27 11:00:00+00:00,2025-02-27 20:00:00+00:00,SELL,10.0,37.04
2025-02-27 13:30:00+00:00,2025-02-27 21:00:00+00:00,BUY,10.0,33.79
2025-02-27 14:00:00+00:00,2025-02-27 21:00:00+00:00,SELL,10.0,34.57
2025-02-28 08:30:00+00:00,2025-02-28 18:00:00+00:00,SELL,10.0,85.62
2025-02-28 09:00:00+00:00,2025-02-28 18:00:00+00:00,BUY,10.0,80.07
2025-03-03 01:30:00+00:00,2025-03-03 11:00:00+00:00,BUY,10.0,27.63
2025-03-03 02:00:00+00:00,2025-03-03 11:00:00+00:00,SELL,10.0,30.3
2025-03-03 10:30:00+00:00,2025-03-03 20:00:00+00:00,BUY,10.0,25.29
2025-03-03 11:00:00+00:00,2025-03-03 20:00:00+00:00,SELL,10.0,28.26
2025-03-03 12:30:00+00:00,2025-03-03 22:00:00+00:00,BUY,10.0,23.34
2025-03-03 13:00:00+00:00,2025-03-03 22:00:00+00:00,SELL,10.0,25.21
2025-03-04 20:30:00+00:00,2025-03-05 06:00:00+00:00,SELL,10.0,53.52
